category,text
FAKE,Bill Gates is plotting to use COVID-19 testing and a future vaccine to track people with microchips.
FAKE,"COVID-19 causes prolonged and progressive hypoxia (starving your body of oxygen) by binding to the heme groups in hemoglobin in your red blood cells. People are simply desaturating (losing O2 in their blood), and that’s what eventually leads to organ failures that kill them, not any form of ARDS or pneumonia."
FAKE,COVID-19 vaccine trial killed 7 children in Senegal.
FAKE,U.S. Speaker of the House Nancy Pelosi said she won’t pass new economic stimulus package unless senior citizens are excluded.
FAKE,"Social media posts recommend tonic water and zinc as a cure for a novel coronavirus infection, as the drink contains quinine, whose synthetic relative hydroxychloroquine is on trial as a COVID-19 treatment."
FAKE,US arrests the man who created Covid-19.
FAKE,"India is suing Microsoft founder Bill Gates because of his vaccine against coronavirus that killed 77,000 girls."
FAKE,Coronavirus will be exterminated if lockdowns are lifted.
FAKE,The number of deaths from COVID-19 are exaggerated.
FAKE,Michigan governor violated social distancing order while signing stay-at-home order.
FAKE,Posts claim that the speaker of the Winsconsin state assembly Robin Vos wore protective gear that “election workers he forced to work … do not have.”
FAKE,5G exposure/radiation pollution compromises the structure and function of hemoglobin in cells and worsens COVID-19 pandemic.
FAKE,"A video has been viewed tens of thousands of times on Twitter, Facebook and YouTube alongside a claim that it shows the US Federal Bureau of Investigation (FBI) raiding a synagogue that was used to hoard face masks and other medical equipment."
FAKE,Steam from boiling oranges kills COVID-19.
FAKE,“Everyone is only dying of coronavirus now.”
FAKE,"Facebook posts claims the Asian, Hong Kong, swine and bird flus each “killed more people than coronavirus.”"
FAKE,Queen Elizabeth said Philippine President Rodrigo Duterte “is the kind of leader who knows the way … Filipinos are very lucky to have him.”
FAKE,A photo shows South Carolina after stay-at-home orders were announced.
FAKE,The Obama administration left President Donald Trump with a “stockpile with a cupboard that was bare.”
FAKE,“Same little boy died of COVID-19 in three different countries. Still don’t believe the media is #fakenews?”
FAKE,“The North Carolina and Virginia State line is closed. Nothing in or out.”
FAKE,A poem about people staying home was written by Kathleen O’Mara in 1869.
FAKE,“59 people die as pastor gives them Dettol to drink in church to prevent coronavirus.”
FAKE,"Asian flu, Hong Kong flu, swine flu and bird flu killed more people than coronavirus has today. And that the government never shut down anything for those."
FAKE,"Claim that televangelist Pat Robertson said some young people “are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where I think the (corona)virus came from.”"
FAKE,People are handing out masks “doused with chemicals which knocks you out cold” so they can rob you.
FAKE,"Former NYC Mayor Rudolph Giuliani said he “bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine” in early February."
FAKE,Coronavirus is fake or a made-up ploy by 5G.
FAKE,Photo of a mannequin being wheeled into a hospital shows the COVID-19 coverup.
FAKE,Hospital is caught using a dummy in pandemic footage.
FAKE,"“In Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.”"
FAKE,Coronavirus death toll in the U.S. is inflated by inclusion of unrelated deaths.
FAKE,President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to covid-19
FAKE,"Social media posts shared tens of thousands of times claim White House adviser Dr. Anthony Fauci stands alone in insisting hydroxychloroquine’s effectiveness against COVID-19 is unproven, while Italy, France, Spain and Brazil say it “works.”"
FAKE,Says 44 US senators “voted NOT to send stimulus checks.”
FAKE,The NBA is asking President Donald Trump to “resign or we’ll never play again.”
FAKE,President Donald Trump’s statement that lupus patients are not vulnerable to COVID-19 is not true.
FAKE,New data shows that 21 million Chinese died from the coronavirus.
FAKE,Suggestion that Trump urged sick people to get out and vote during COVID-19 pandemic.
FAKE,"Ron Johnson said Americans should go back to work, because “death is an unavoidable part of life.”"
FAKE,North Carolina “hospital beds are typically 85% full across the state.”
FAKE,"“We’ve got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.”"
FAKE,Says the U.S. is developing an “antivirus” that includes a chip to track your movement.
FAKE,"Big Pharma, Dr. Anthony Fauci and Bill Gates want to ban hydroxychoroquine."
FAKE,“The Chinese Communist Party is using Zoom as a way to spy on our citizens.”
FAKE,Photo on biography of a boy who died from coronavirus.
FAKE,“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”
FAKE,Walmart has adopted staggered shopping days based on age in response to the pandemic.
FAKE,"“We were slow with the testing, but very quick with the travel ban. And that’s been much more critical in saving lives.”"
FAKE,Walmart is adopting a staggered schedule due to the coronavirus.
FAKE,Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.
FAKE,Israeli recipe for lemon and bicarbonate drink is a coronavirus cure.
FAKE,Video claiming you can’t catch coronavirus.
FAKE,"Kennedy Center, PBS donated to Democrats after getting COVID-19 stimulus money."
FAKE,In New York “every contaminated corpse belongs to the state” and will be incinerated without any “wakes or memorial services to pay your last respects.”
FAKE,Says Goodwill used the pandemic “to fire all of their employees instead of laying them off.”
FAKE,Goodwill laid off all employees due to COVID-19.
FAKE,Says video shows “the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.”
FAKE,Trump’s claim that he imposed the first travel ban on China.
FAKE,Audio of Biden calling the coronavirus a hoax.
FAKE,"”If you line up all the countries that have done (Covid-19) testing on a per-capita basis, we’re [the US] at the bottom of the list.”"
FAKE,“Rivers in Oklahoma are full of catfish carrying the virus.”
FAKE,Governors across the U.S. are announcing that the current school year will be repeated due to coronavirus school closings.
FAKE,A video purportedly showing COVID-19 victims in body bags strewn across the floor of a New York hospital was shared several thousand times in multiple languages on social media.
FAKE,"Facebook posts shared thousands of times feature a video of U.S. officials talking to reporters, with captions claiming they are announcing the arrest of a Chinese scientist."
FAKE,Coronavirus does not cause a runny nose; is killed by temperatures above 26 degrees; causes lung fibrosis within days of infection; can be diagnosed by holding your breath for 10 seconds; and can be cured in the early stages by drinking plenty of water.
FAKE,The coronavirus has been “released” by China […] it was purposely propagated by the Chinese themselves.
FAKE,Alkaline diet protects against the coronavirus.
FAKE,A series of statements by Joe Biden claiming he called for action before he did
FAKE,Empty hospital lots and waiting rooms are indicative of a coronavirus hoax.
FAKE,"“Now, they’re doing tests on airlines — very strong tests — for getting on, getting off. They’re doing tests on trains — getting on, getting off.”"
FAKE,Missouri students will have to repeat the school year because of COVID-19 school closings.
FAKE,NYT invented the video of a doctor fighting coronavirus in hospital.
FAKE,Thousands of Facebook users in the United States are sharing 1-800 numbers that are supposed to help track stimulus payments promised by the federal government under a novel coronavirus economic aid package.
FAKE,"The army is patrolling all the streets, towns and villages in Ireland."
FAKE,Says there’s an 800 number you can call to track the status of your stimulus check.
FAKE,"If you ask Amazon’s Alexa about the origin of the coronavirus pandemic, it says “the government planned” it."
FAKE,"Social media posts shared thousands of times advocate 10 methods to prevent a novel coronavirus infection, citing recommendations allegedly stemming from autopsies on COVID-19 victims, including in China, where the virus first emerged."
FAKE,"Posts on social media claim there is a US patent for the novel coronavirus and a European patent for a vaccine, citing specific patent numbers."
FAKE,Video tries to show coronavirus is fake and not dangerous.
FAKE,Students in America have to repeat the same grade next year.
FAKE,Lemon juice and bicarbonate mixture prevents and cures COVID-19 in Israel.
FAKE,Coronavirus is caused by 5G.
FAKE,Says certain states are banning the sale of alcohol.
FAKE,“We inherited a broken test” for COVID-19.
FAKE,World Economic Forum is a “fascist cabal” manipulating coronavirus.
FAKE,Big Pharma is behind COVID-19 deaths.
FAKE,CBS aired wrong video footage of a coronavirus hospital.
FAKE,COVID-19 is a hoax or scapegoat for economic disaster.
FAKE,Taking a flu shot causes false positive results on COVID-19 tests.
FAKE,Says Nancy Pelosi’s “daughter is on the board of the Kennedy Center so that’s why it was so important to send them all that money.”
FAKE,Whether microwaving face masks sanitizes them.
FAKE,Did Kennedy Center give DNC $5 million after getting relief from coronavirus stimulus?
FAKE,COVID-19 not being blamed for deaths due to unrelated causes.
FAKE,"President Donald Trump claims he “didn’t say that” some of the medical equipment that governors are requesting, they don’t actually need."
FAKE,"CEOs got advance notice of COVID, then resigned to dump stock."
FAKE,“Queen Elizabeth tests positive for COVID-19.”
FAKE,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”
FAKE,Says a “5G Law Passed while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.
FAKE,"Posts shared more than 20,000 times on Facebook feature a photo of a crying child and two others showing a woman and a man in hospital beds, claiming that the boy’s parents are infected with the novel coronavirus"
FAKE,"Says for otherwise healthy people “experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high,” but not over 103 or 104 degrees F."
FAKE,Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”
FAKE,Whether CDC had scheduled announcement that all should wear masks for everyday life.
FAKE,If Florida banned alcohol sales due to coronavirus.
FAKE,Posts on social media claim that a “Spanish biological researcher” called on international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure for COVID-19 since they earn much more money than scientists.
FAKE,"Boil weed and ginger for COVID-19 victims, and the virus will vanish."
FAKE,“They’re furloughing nurses in hospitals in western New York state.”
FAKE,Whether coronavirus began with man having sex with a bat.
FAKE,“Here’s the problem — we are testing people for any strain of a coronavirus — not specifically for COVID-19. There are no reliable tests for a specific COVID-19 virus.”
FAKE,Whether countries with high rates of childhood vaccines were hit hardest by coronavirus.
FAKE,NY banned cigarette sales because of the coronavirus.
FAKE,"Video of a waitress saying, “I lost my job. But I’ll sleep better knowing” that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries"
FAKE,"“There was no effort” to get American experts into China after it announced the coronavirus, and “we had one person in-country (and Trump) pulled him out of the country.”"
FAKE,If Queen Elizabeth II tested positive for coronavirus.
FAKE,Coronavirus has been found in crab legs.
FAKE,A video of body bags being dumped in a ditch shows the “situation in Italy” due to the coronavirus.
FAKE,“Mainstream media” used a photo from a 2017 movie as an image for Italy’s coronavirus morgue.
FAKE,Biden claims that Trump did not try to get medical experts into China.
FAKE,Illuminati controlled U.S. government; coronavirus caused by 5G.
FAKE,President Trump did sign a 5G bill but exposure effects are misleading.
FAKE,Health care workers union “suddenly finds a stash of 39 million face masks.”
FAKE,"Speaking of his restriction on travel from China, President Donald Trump claims"
FAKE,Should you take Ibuprofen to treat a fever from the coronavirus?
FAKE,Posts on social media claim that no Democrats voted for the “the stimulus package to help American families” during the novel coronavirus crisis.
FAKE,Ibuprofen ramps up coronavirus 10 times.
FAKE,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.
FAKE,Hospitals don’t allow parents to visit children with COVID-19 in the hospital.
FAKE,Children will be separated from parents for coronavirus treatment.
FAKE,Congress included include a raise for themselves in the coronavirus stimulus package.
FAKE,Leave objects in the sun to avoid contracting the coronavirus.
FAKE,Nevada Governor Steve Sisolak “has banned the use of an anti-malaria drug that might help cure coronavirus.”
FAKE,"“if your child gets this virus, they’re going to the hospital alone in a van with people they don’t know, to be with people they don’t know. You will be at home without them in their time of need.”"
FAKE,Tanks are coming into U.S. towns in advance for martial law
FAKE,A photo of a couple locked in an intimate embrace with their face masks lowered has been shared in Facebook posts that claim they were nurses who were treating COVID-19 patients in an Italian hospital.
FAKE,“COVID literally stands for Chinese Originated Viral Infectious Disease.”
FAKE,A post shared thousands of times on Facebook during the COVID-19 pandemic says disposable surgical masks should be worn “colored side out” if a person is sick.
FAKE,Facebook user Chase Michael Morris predicted coronavirus pandemic.
FAKE,[SARS-CoV-2] is spreading quickly from gas pumps. Shopping carts as well.
FAKE,"New York Governor Andrew Cuomo “rejected buying the recommended 16,000 ventilators in 2015 for a pandemic, and established death panels and lotteries instead. So he had a chance to buy, in 2015, 16,000 ventilators at a very low price, and he turned it down.”"
FAKE,Trump web ad usings misleading edits to create a false picture.
FAKE,Facebook posts featuring a photo of ventilators in the U.S. state of New York claim the devices are “stuck in a warehouse.”
FAKE,Wisconsin Governor Tony Evers is “pushing firearm confiscation orders.”
FAKE,There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.
FAKE,"Says that under order from Gov. Tony Evers, he and his eight children can’t legally have dinner together anymore."
FAKE,Deaths blamed on coronavirus are actually due to the flu.
FAKE,Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.
FAKE,Says Nancy Pelosi’s coronavirus bill includes “tax credits for solar and wind energy … retirement plans for community newspaper employees … $300 million for PBS … climate change studies” and more.
FAKE,The names of coronavirus victims have been published online in media.
FAKE,Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.
FAKE,President Donald Trump will announce that a scientist “finally found a vaccine to cure coronavirus.”
FAKE,Gargling with warm water and salt or vinegar eliminates the coronavirus.
FAKE,Roche has developed a COVID-19 vaccine.
FAKE,“Special military helicopters will spray pesticide against the coronavirus in the skies all over the country.”
FAKE,A photo showing Uganda’s first case of COVID-19.
FAKE,Getting a flu shot increases the risk of coronavirus by 36%.
FAKE,“Putin has stated
FAKE,Does vaping reduce your chances of getting the coronavirus?
FAKE,The CDC now says that the coronavirus can survive on surfaces for up to 17 days.
FAKE,Whether 60 Democrats voted against coronavirus stimulus bill.
FAKE,"Social media posts attribute a list of points about the novel coronavirus to Johns Hopkins, a leading source of information on the virus."
FAKE,“Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of” the novel coronavirus.
FAKE,“Donald Trump would receive $17 million for three hotels closed for four days under Republican bill! How in the hell is this right?!”
FAKE,Russian President Putin released 500 lions onto the streets to keep people indoors.
FAKE,Study suggests malaria drug can treat coronavirus.
FAKE,President Trump refers to the coronavirus as a hoax in an audio clip.
FAKE,An audio message lists five ways people can prevent the novel coronavirus.
FAKE,"“This lady here applied sanitizer to her hands/forearms and went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.”"
FAKE,"NY Governor Andrew Cuomo did not reject buying 16,000 ventilators in 2015."
FAKE,"Tom Hanks died, confessed admiration for Trump."
FAKE,"“Boil some orange peels with cayenne pepper, stand over the pot, breathe in the steam so all mucus can be released from your nasal passages … Mucus is the problem, it’s where the virus lives!”"
FAKE,Helicopters Are Spraying Disinfectants To Try To Eradicate Coronavirus.
FAKE,Helicopters are spraying disinfectants to stop the spread of coronavirus.
FAKE,Initial lack of evidence for human-to-human COVID-19 transmission unusual.
FAKE,Drinking alcohol beverages can help prevent COVID-19.
FAKE,IPhoto shows people falling dead on Italian streets from COVID-19.
FAKE,Coronavirus is infectious in the air for 8 hours and everyone must wear a face mask.
FAKE,"Italian Prime Minister Giuseppe Conte said, “We have lost control, we have killed the epidemic physically and mentally. Can’t understand what more we can do, all solutions are exhausted on ground. Our only hope remains up in the sky. God, rescue your people.”"
FAKE,Black people are immune to the coronavirus.
FAKE,Boiled orange peels with cayenne pepper are a cure for coronavirus.
FAKE,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”
FAKE,"“In Chicago, COVID-19 actually lowered the death rate.”"
FAKE,COVID-19 stands for “Chinese Originated Viral Infectious Disease.”
FAKE,Coronavirus cases linked to 5G rollout.
FAKE,Photo shows coffins from coronavirus outbreak in Italy.
FAKE,"“If you are in Las Vegas and you get a knock on your door from NV Power, 2020 Census or CVD-19 testers, do not open your door. They are robbing people at gunpoint.”"
FAKE,Biden campaign claims a top CDC official was “silenced.”
FAKE,A post shared thousands of times on Facebook lists companies whose chief executive officers have allegedly stepped down during the novel coronavirus crisis.
FAKE,Quotes Joe Biden as saying “people who have never died before are now dying from coronavirus.”
FAKE,A video from a British broadcaster shows Italian coronavirus victims got taken down.
FAKE,Fill out a 2020 U.S. Census form to receive an economic stimulus payment.
FAKE,Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.
FAKE,Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.
FAKE,US Homeland Security mobilizing National Guard to combat coronavirus.
FAKE,"Muammar Gaddafi predicted the current coronavirus pandemic, and warned it would be created by the same people who would then sell the “antidotes.”"
FAKE,Italy’s president was caught on camera crying over and regretting country’s coronavirus response.
FAKE,Joe Biden tested positive for coronavirus.
FAKE,"There’s definitive proof that chloroquine, hydroxychloroquine, are effective against COVID-19."
FAKE,Using sauna or aiming a hairdryer at one’s nose will kill the coronavirus.
FAKE,Belgium’s health minister banned sex inside or with 3 or more people.
FAKE,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.
FAKE,“Fish tank additive may treat coronavirus.”
FAKE,Fox News won Pulitzer for coronavirus coverage.
FAKE,“Wisconsin is the only state where all Republicans voted against protecting its citizens.”
FAKE,"The Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase."
FAKE,Bill Gates has access to your DNA and ownership in WHO.
FAKE,Biden claims that Trump eliminated the White House pandemic office.
FAKE,"Donald Trump said about coronavirus, “People are dying who have never died before.”"
FAKE,5G technology caused the coronavirus.
FAKE,WHO director overstated COVID-19 fatality rate as higher than flu.
FAKE,Claim that “there is no” COVID-19 virus.
FAKE,"Says imposters in hazmat suits are going door to door in Stockton, California, saying they are checking residents for fever or COVID-19, but they “will enter your home and physically attempt robbery.”"
FAKE,Walmart is closing hundreds of its stores.
FAKE,Breathing air from a hair dryer or a sauna can prevent or cure COVID-19
FAKE,Cristiano Ronaldo bought private island to escape coronavirus.
FAKE,Trump said “people are dying who have never died before”.
FAKE,Martial law is imminent in United States.
FAKE,Obama family flown to private island to escape coronavirus pandemic.
FAKE,"A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook, Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus, COVID-19, was “ready” to be administered."
FAKE,"The federal government is “preparing to mobilize the national guard,” “dispatch them across the US with military” and “announce a nationwide 1 week quarantine for all citizens.”"
FAKE,Link takes viewers to application for FEMA assistance in the US.
FAKE,For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.”
FAKE,Image claims to show dozens of coffins of Italians who have died from COVID-19.
FAKE,“Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The coronavirus.”
FAKE,These at-home Coronavirus testing kits are real.
FAKE,"COVID-19 is no worse than other outbreaks that have occurred in “every election year,” suggesting that the new coronavirus is being “hyped” to hurt President Donald Trump."
FAKE,"President Donald Trump said, “People are dying who have never died before.”"
FAKE,"As the US government moved to approve a $2 trillion stimulus package to address the impact of the novel coronavirus outbreak, a short block of text outlining Canada’s alleged response to the outbreak flourished on social media."
FAKE,"The coronavirus “snuck up on us,” adding that it is “a very unforeseen thing.”"
FAKE,"If we want to protect ourselves from the coronavirus, we must back away from all the climate change efforts we’ve been making."
FAKE,Evidence shows the WHO director-general overstated COVID-19 fatality rate
FAKE,5G Technology believed to have caused the coronavirus.
FAKE,"2019 coronavirus can live for “up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”"
FAKE,Trump Is Promising To Send Americans Checks – Only After Checking People’s Social Media History.
FAKE,"“China is to blame because the culture where people eat bats and snakes and dogs and things like that, these viruses are transmitted from the animal to the people and that’s why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu and now the coronavirus.”"
FAKE,5G Technology Believed To Have Caused coronavirus
FAKE,Evidence Shows The WHO Director-General Overstated COVID-19 Fatality Rate
FAKE,American fast-food chain Hardee’s is advising truckers to walk up to drive-thrus during coronavirus pandemic.
FAKE,U.S. government using the cover of the coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyone’s calls and see everyone’s private messages.
FAKE,"President Donald Trump tweeted, “I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn’t think of offending you with a check if I’m not your president! #MAGA”"
FAKE,A dog vaccine can be used against coronavirus in people.
FAKE,President Trump’s use of data for deaths from swine flu and seasonal flu.
FAKE,Did Donald Trump attempt to steal a COVID-19 vaccine from a German company and refuse testing kits from WHO?
FAKE,15 minutes in a sauna will kill the coronavirus.
FAKE,“U.S. deaths since 1/22/20
FAKE,"“While all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”"
FAKE,Eating bananas prevents coronavirus.
FAKE,Italy has mandated no treatment of all elderly patients for coronavirus.
FAKE,Having a beard increases your chances of getting coronavirus.
FAKE,All U.S. citizens are entitled to $700 per week to stay at home to avoid spread of coronavirus.
FAKE,The WHO coronavirus test “was a bad test.”
FAKE,List comparing diseases with coronavirus.
FAKE,“People are going door to door in Colorado Springs stating they are COVID-19 testing so they can rob people!”
FAKE,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.
FAKE,U.S. President Donald Trump or presidential candidate Joe Biden referred to the novel coronavirus pandemic as a time when “people are dying that have never died before.”
FAKE,"In the United States, WIC receivers still only get one type of food during a pandemic."
FAKE,Nancy Pelosi tried to secure taxpayer funds for abortion through a coronavirus bill.
FAKE,"“All U.S. citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus, starting 3/17/20.”"
FAKE,A flyer offers official advice about the novel coronavirus from a Veterans Affairs (VA) healthcare system in the U.S. state of Oregon.
FAKE,"“I’ve always known this is a real, this is a pandemic. I’ve felt it was a pandemic long before it was called a pandemic.”"
FAKE,President Donald Trump in the next 48 to 72 hours will impose a nationwide “mandatory quarantine.”
FAKE,Coronavirus Outbreak Prompted Gun And Ammunition Policy Changes At Walmart.
FAKE,Tanker train marked with “COVID-19” on its side.
FAKE,A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.
FAKE,Gargling water with salt or vinegar “eliminates” the coronavirus.
FAKE,CDC warns people that morel mushroom increases coronavirus risk by 200%.
FAKE,"Flu vaccine increases coronavirus risk 36%, says military study."
FAKE,The government is closing businesses to stop the spread of coronavirus even though “the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something …”
FAKE,President Donald Trump is “announcing tomorrow that the U.S. is going into quarantine for the next 14 days.”
FAKE,Photos show animals returning to clear Venice canals.
