category,text
FAKE,"@gaynor_gregory @Wolfgirl_Rules @_ReaalAmerican_ @PressSec He stated that the soaring national count was simply the RESULT of HOW MUCH TESTING WAS BEING DONE NOW.

If you dont test, you dont HAVE ANY CASES. If we STOPPED testing right now, wed"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
- Trump 
Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist. #TrumpIsUnwell"
FAKE,"@eaton ""If you don't test, you don't have any cases. If we stopped testing right now, we'd have very few cases, if any."" -- Trump, June 15th.

What scares me most is not what he says, but that noone in the room is speaking up about it. "
FAKE,"Via @PolitiFact | Fact-checking @realDonaldTrumps claim: If we stopped testing right now, we'd have very few cases, if any. "
FAKE,"@OshotheGreat55 @risitasfanclub @nypost Or when he tells stupid lies like... If we stopped testing right now, we'd have very few cases, if any."
FAKE,"@realDonaldTrump Your message:  ""If we stopped testing right now, we'd have very few cases, if any"".  Yeah.  Way to get all sciencey and stuff, shit-gibbon."
FAKE,"If we stopped testing right now, wed have very few cases, if any.
Oh, baby Trump, youre so close! At 9 months of age, youll have a grasp of object permanence. Dont push too hard, though - we know you need to take your sweet time with those milestones! Precious."
FAKE,"6/18: Look, if we didnt test all the cases that were reporting, you wouldnt know about any of those cases. In many ways, it makes us look bad. 

6/15: ""If we stopped testing right now, wed have very few cases, if any."" "
FAKE,"If you dont test, you dont have any cases, @realDonaldTrump said. If we stopped testing right now, wed have very few cases, if any.

Testing doesnt create the virus. Even without diagnostics, #COVID19 would still pose a problem. 

: @shefalil "
FAKE,"
""if we stopped testing right now, we'd have very few cases, if any""

a very, very #DISCONNECTED @realDonaldTrump
"
FAKE,"Also, at a White House event last week, Trump explained his theory on COVID-19 testing. If you dont test, you dont have any cases. If we stopped testing right now, wed have very few cases, if any. Makes perfect sense, said no one."
FAKE,"dudes a fuckin idiot. its like the comment he made the other day if we stopped testing right now, wed have very few cases, if any. the truest thing hes ever said but also the dumbest.  "
FAKE,"if we stopped testing right now wed have very few  cases... if any. at. all. -P*TUS 

wtf. 

if i close my eyes the monsters wont get me"
FAKE,"@realDonaldTrump @AndrewBates
Not only is the ""joke"" tactic long-discredited, but look at what Trump said *before*:
""Trump calls coronavirus testing 'overrated,' says it 'makes us look bad'"" 
""If we stopped testing right now, wed"
FAKE,"Not only is the ""joke"" tactic long-discredited, but look at what Trump said *before*:

""Trump calls coronavirus testing 'overrated,' says it 'makes us look bad'"" 

""If we stopped testing right now, wed have very few cases, if any.""  "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"If you dont test, you dont have any cases, Trump said. If we stopped testing right now, wed have very few cases, if any.

Its a talking point the administration is emphasizing. 

: @shefalil, KHN/@PolitiFact #HealthCheck "
FAKE,"@weijia Yeah, right. It goes right along with this statement he made on June 15th during a roundtable discussion at the WH, If you dont test, you dont have any cases. If we stopped testing right now, wed have very few cases, if any."
FAKE,@BettyBowers If we stopped testing right now wed have very few cases if any. 
FAKE,"@DNCWarRoom If you dont test, you dont have any cases, Trump said at a June 15 roundtable discussion at the White House. If we stopped testing right now, wed have very few cases, if any. Same story; different day. The WH Official is l"
FAKE,"@MichaelCBender Literally this week: If you dont test, you dont have any cases, Trump said at a June 15 roundtable discussion at the White House. If we stopped testing right now, wed have very few cases, if any. The WH official is lyi"
FAKE,"[T]he downside of having good testing is you find a lot of cases that other countries, who dont even test, dont have.  If you dont test, you dont have any cases.  If we stopped testing right now, wed have very few cases, if any.
"
FAKE,"@dandrezner @gtconway3d If you dont test, you dont have any cases, Trump said at a June 15 roundtable discussion at the White House. If we stopped testing right now, wed have very few cases, if any."
FAKE,"Im not gonna claim to be a stable genius or anything - BUT - I mean, I did just discover the cure for cancer. Stop testing for it. Simple as that. If we stopped testing right now, wed have very few cases, if any."
FAKE,"@mrjamesob If we stopped testing right now, we'd have very few cases, if any. Donald Trump"
FAKE,If we stopped testing right now wed have very few cases if any. The President of the United States said this. Out loud. In front of other people. Nobody laughed. Or snortled. Or projectile vomited. He IS @POTUS after all. #covid19 #pandemic #USA
FAKE,"If we stopped testing right now, wed have very few cases, if any. Donald Trump

Africa is not alone in having dumb leaders. "
FAKE,"@realDonaldTrump ""If you don't test, you don't have any cases,"" Trump said at a June 15 roundtable discussion at the White House. ""If we stopped testing right now, we'd have very few cases, if any.""

If you do not test for cancer, then no one would have c"
FAKE,"So Trump stated If we stopped testing right now, wed have very few cases, if any. 

That's like stating during a baby shower ""If you don't take a pregnancy test, even if you don't use protection your not going to end up pregnant."" 

It just isn't logical!"
FAKE,"@BriMeg38 @InspiringU2 Is this of the same mind set of the president who said if we stopped testing right now, wed have very few cases, if any? Its so ridiculous! Theres no proof of more testing. In fact heres an article stating the exac"
FAKE," #TrumpHasNoPlan 
If we stopped testing right now, wed have very few cases, if any.

 Donald Trump
#IllegitimatePresident

The soaring national count was simply the result of superior testing. 

#Biden2020
 #Integrity #experience #ForThePeople "
FAKE,"If you dont test you dont have any cases. If we stopped testing right now wed have very few cases, if any youre right Mr. President. We wouldnt have any cases. Similarly to how if people stopped recording the police wed have 0 cases of police brutality. Check yourself sir"
FAKE,"Trump quote of the day: If we stopped testing right now, wed have very few cases, if any... "
FAKE,@brooklynmutt @Acyn If we stopped testing right now wed have very few cases if any. 
FAKE,"If we stopped testing right now, we'd have very few cases, if any.-stated on June 15, 2020 in remarks during a roundtable discussion

testing doesnt create instances of the virus  it is just a way of showing and tracking them"
FAKE,"If we stopped testing right now wed have very few cases, if any "
FAKE,President Trump is breathtakingly dumb quote if we stopped testing right now wed have very few cases if any in other words if we stop the testing the virus will go away  #LittleChiefBunkerBitch #TrumpIsNotWell
FAKE,"@TwoWordsForYa If we stopped testing right now, we'd have very few cases, if any."
FAKE,"* blinking *  RT @amys_worried: #COVID19: 

""If you don't test, you don't have any cases.""

""If we stopped testing right now, we'd have very few cases -- if any.""

#QUOTE #DonaldTrump"
FAKE,"If you dont test, you dont have any cases, #PresidentTrump said at a June 15 roundtable discussion. ""If we stopped testing right now, wed have very few cases, if any. We rate it Pants on Fire. KHN/@PolitiFact #HealthCheck

: @shefalil 
:  "
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
Donald J. Trump
Do ya'll remember when George W. Bush was the dumbest president we ever had? 
#yallspresidentaintshit #trumisadumbass"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""
- Trump

Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist."
FAKE,"If we stopped testing right now, wed have very few cases - if any. - Donald Trump on coronavirus "
FAKE,"NEW: If you dont test, you dont have any cases, Trump said at a June 15 roundtable discussion at the White House. If we stopped testing right now, wed have very few cases, if any.

: @shefalil, @KHNews/@PolitiFact #HealthCheck "
FAKE,"If you dont test, you dont have any cases, Trump said at a June 15 roundtable discussion at the White House. If we stopped testing right now, wed have very few cases, if any.

: @shefalil, KHN/@PolitiFact #HealthCheck "
FAKE,"lrt: bruh
""If you don't test, you don't have any cases,"" Trump said at a June 15 roundtable discussion at the White House. ""If we stopped testing right now, we'd have very few cases, if any.""

he was always content w/ letting the virus ""wash over"" the country btw. recorded fact."
FAKE,"[T]he downside of having good testing is you find a lot of cases that other countries, who dont even test, dont have.  If you dont test, you dont have any cases.  If we stopped testing right now, wed have very few cases, if any.
@highbrow
"
FAKE,"If we stopped testing right now, wed have very few cases, if any -Orange Man 2020

you cant make these things up"
FAKE,"If we stopped testing right now, wed have very few cases, if any, Trump said on Monday. King Crimson were right: ""The fate of all mankind...is in the hands of fools"".  via @BostonGlobe"
FAKE,"If we stopped testing right now, wed have very few cases, if any.
                 -An Asshole "
FAKE,"""If we stopped testing right now, we'd have very few cases if any."" Literal Trump logic. "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"Trump: ""If we stopped testing right now, we'd have very few cases - if any"".
"
FAKE,"#WednesdayWisdom

""If we stopped testing right now, we'd have very few cases, if any."" 
- Trump 

Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist."
FAKE,"If we stopped testing right now, wed have very few cases, if any, Trump said on Monday......man is a genius!"
FAKE,"@Acyn If you dont test, you dont have any cases, Trump assured us.

If we stopped testing right nowwed have very few casesif ANY.

Does Trump believe that if he didnt SEE, AGREE, or DECREE, that it didnt happen, i"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews "" HOW STUPID CAN ONE PERSON BE """
FAKE,"hey you stole our bit! you bit biter! -- If you dont test, you dont have any cases. If we stopped testing right now, wed have very few cases, if any. Ahead of Trump Rally, Republicans Spin COVID-19 Metrics "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"#lightbulbmoment Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  
Yeah. And if my grandma had wheels, she'd be a wagon."
FAKE,"""If we stopped testing right now, we'd have very few cases, if any.""

- President Donald J. Trump"
FAKE,"@realdonaldtrump said about COVID-19 testing, If you dont test, you dont have any cases. If we stopped testing right now, wed have very few cases, if any. Just how stupid is he?"
FAKE,"@realDonaldTrump @realDonaldTrump you are so on point americans are stupid to believe you Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any"
FAKE,"Massive failure of leadership and complete denial of the issue =If you dont test, you dont have any cases. If we stopped testing right now, wed have very few cases, if any,"" Trump said.  "
FAKE,"If we stopped testing right now, wed have very few cases, if any

Forget everything except that quote above, which is directly out of Trumps mouth.

How could any sane, reasonable person hear that come out of his mouth and say....yup, thats choice to lead our country ? ! ?"
FAKE,"@DanCrenshawTX Add this to the long list of @realDonaldTrump Idiocracies: 
""If we stopped testing right now, wed have very few cases, if any.""  Derp!#TrumpDeathTroll125K #TrumpIsNotWell 
"
FAKE,"Donald Trump said If we stopped testing right now, wed have very few cases, if any. So, to recap, Trumps proposed COVID-19 solutions include: inject yourself with bleach; stand in the sunlight; take dangerous, useless drugs; kill all the old people; just ignore the problem."
FAKE,"If we eliminated the presidency we would not have a president. 
Come to think of it we dont have one now anyway. 
Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @Yahoo"
FAKE,"I guess he's technically right.
If we stopped testing right now, wed have very few cases, if any.""
- Donald Trump"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any""  ~~ Moron-in-Chief  "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,".@realDonaldTrump coronavirus testing: If we stopped testing right now, wed have very few cases, if any"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  @realDonaldTrump IDIOT!!"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Ignorance and stupidity. Trump said,If you don't test, you don't have any cases. If we stopped testing right now, we'd have very few cases, if any.  "
FAKE,"This is a new level of stupidity @realDonaldTrump. First he shows a complete lack of understanding basic logic, then contradicts himself 20 seconds later 

Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"Moronic Quote of the Week...

Regarding #COVID19: ""If we stopped testing right now, we'd have very few cases, if any.""

Good Lord."
FAKE,"""And if we close our eyes, the whole world will go away."" Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"""If you don't test, you don't have any cases. If we stopped testing right now, we'd have very few cases, if any. But we do."" -Trump

He's found a perfect cure. So if you don't investigate, there is no crime. If you don't look, it didn't happen."
FAKE,"""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said, in remarks that recalled his initial denial that the coronavirus would be a threat to the United States early in the year -- until it was too late. FUCKING IDIOT! Murderer."
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"What kind of arugement is ""If we stopped testing right now, we'd have very few cases, if any."" That just doesn't make sense. Of course if you stop something then it puts an end to it BUT that doesn't mean it goes away."
FAKE,"Trump on Mon suggested that the #COVID19 was already a faded threat in comments that defied science &amp; logic.

""If you don't test, you don't have any cases,"" he said. ""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said
"
FAKE,"""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said.

Just let that sink in. And then try to explain to me how you think he is a leader."
FAKE,"#DONALDTRUMP on the Coronavirus:  If we stopped testing right now, wed have very few cases if any.  The Nut Job"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"This thinking would fail the #LSAT:  
""""If you don't test, you don't have any cases,"" he said.
""If we stopped testing right now, we'd have very few cases, if any. But we do."" -President Trump
Even 9 months old understand object permanence."
FAKE,"@mmpadellan Pence, Carson, and Azar all sat there while Trump said, ""If we stopped testing right now, wed have very few cases, if any.""  Those grown-ass men sat there and listened to that insanity with a straight face. They've grown too comfortable wit"
FAKE,If you dont test you dont have any cases. If we stopped testing right now wed have very few cases if any. Yes @realDonaldTrump really said that. And if I didnt check my bank statement I would not know how much money I had. Cant make this stuff up.
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  And if you stopped speaking you wouldn't sound like a Moron! @realDonaldTrump"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any   And if you stopped speaking you wouldn't sound like a Moron . @realDonaldTrump"
FAKE,"@realDonaldTrump: If we stopped testing right now, wed have very few cases, if any. Does he think that testing causes COVID-19, or that with less testing we just wouldnt know the truth? Either way @POTUS poses a serious problem to America."
FAKE,"Oh if we ignore the problem, there will be no problem??? Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"""If we stopped testing right now, we'd have very few cases, if any. But we do,"" #trumpsanidiot #TrumpLiesAmericansDie @realDonaldTrump #TrumpsJealousOfObama "
FAKE,"If we stopped testing right now, wed have very few cases, if any.  Could we just all finally admit that @realDonaldTrump is dangerously insane.  To even make that statement shows how seriously impaired his mental ability is  

"
FAKE,"At the White House on Monday, President Trump spoke about testing for the coronavirus in the U.S., saying, If we stopped testing right now, wed have very few cases, if any.
"
FAKE,"I am laughing my ass off

Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any 
"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"""If we stopped testing right now, we'd have very few cases, if any."" Trump said

It's ok for kids to believe that  squeezing your eyes shut, means the monsters can't see you.

That won't work for a real 'monster' that kills over 1000 Americans every day.

"
FAKE,"How stupid is he? Just because we would stop testing doesn't mean it would miraculously go away. 

#LowIQTrump 

Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"@realDonaldTrump is clueless ...He's linking COVID-19 rise to testing!!? ""If we stopped testing right now, we'd have very few cases if any"". DUH?? 

@ProjectLincoln @JoeBiden @DNC @TomSteyer @PeteButtigieg @TheDemocrats @Alyssa_Milano @DemGovs @GOPGovs @S"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Yall president said If we stopped testing right now, wed have very few cases, if any   "
FAKE,"To say this quote is interesting is an understatement: Trump: ""If we stopped testing right now, wed have very few cases, if any."" Just take that to its logical conclusion..."
FAKE,"Oh, Come ON! 
""If we stopped testing right now, we'd have very few cases if any.""

Really? REALLY @realdonaldtRump?
You really believe if we stop testing this virus will magically disappear?
You deserve the #DumberThanDirt trophy for that one. "
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  

In other news: water is still wet even when you stop touching it. "
FAKE,"I just saw Trump say, ""If we stopped testing right now, we'd have very few cases, if any.""

How can his supporters not be embarrassed to back such a complete and utter moron?"
FAKE,"@BeschlossDC On this day, 2020, Trump said If we stopped testing right now, wed have very few cases, if any."
FAKE,"If we stopped testing right now, wed have very few cases if any - Donald Trump"
FAKE,"@mo2dmax If we stopped testing right now, wed have very few cases if any."
FAKE,"If we stopped testing right now, wed have very few cases, if any. - @realDonaldTrump

What a fucking moron."
FAKE,"Trump on COVID-19 testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"If we stopped testing right now , wed have very few cases, if any. -DJT"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Seriously? Hope this statement was a joke, my 6 year old granddaughter is smarter than this!
Trump on COVID-19 testing: If we stopped testing right now, wed have very few cases, if any "
FAKE,"If we stopped testing right now, wed have very few cases, if any, the president said.
Let that sink in for a minute!
Seriously!
It's important!
He ACTUALLY, LITERALLY said it!
"
FAKE,"If we stopped testing right now, wed have very few cases, if any  #TrumpHasNoPlan 

COVID and @realDonaldTrump have so much in common, you would like to pretend they don't exist but it would only increase their ability to do damage and kill people

"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any "
FAKE," Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any
"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"If we stopped testing right now wed have very few cases if any. POTUS 

Wow. Maybe we shouldnt have tested anyone, then we would have zero cases."
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  via @YahooNews"
FAKE,"Trump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any  "
FAKE,"&gt; If we stopped testing right now, wed have very few cases, if any.

Ah, the ole if we dont measure we wont know! trick.   Yields predictable results ... 

 "
FAKE," @realDonaldTrump on coronavirus testing: If we stopped testing right now, wed have very few cases, if any"
FAKE,"Any of you who took logic in college, or better yet, majored in philosophy what do you make of POTUS's statement today about the spike in COVID cases: ""If we stopped testing right now, we'd have very few cases, if any"""
FAKE,"Media: @Acosta to @wolfblitzer: @realDonaldTrump on rising #COVID19 numbers tells reporters ""that if we stopped testing right now, we'd have very few cases, if any. But that's not true. Health experts say new cases are in part due to testing, but also to spikes in infections."" "
FAKE,"Pres. Trump: ""If we stopped testing right now, we'd have very few cases, if any."" "
FAKE,"""If we stopped testing right now, we'd have very few cases, if any"" - our president "
FAKE,"If we stopped testing right now, wed have very few cases, if any

No shit Sherlock"
FAKE,"""If we stopped testing right now, we'd have very
few cases if any"".
Feeling really comfortable knowing that this sick stupid moron has the codes to nuclear weapons."
FAKE,"Its not just you that lies outright to America @realDonaldTrump , 3 days ago @Mike_Pence said In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma  it's declined precipitously.""  The Oklahoma Dept. of Health disagrees #YouFucker "
FAKE,"Mike Pence stated on June 15, 2020 in remarks at the White House: ""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma  it's declined precipitously.""  As of 6.17.20 OK Cases 8,904, up 259 = 3%. "
FAKE,"ANYONE WITH A FARM WANT FREE HORSES
FREE HORSES!!!! 
52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings,.."
FAKE,"FREE HORSES! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, 2 yrs. and 3 yrs. old most are gelded."
FAKE,"@soledadobrien FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, "
FAKE,"#signalboosting Ohio Peeps c/o Michele
I love animals, so Im sharing this post from someone else......FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them."
FAKE,"@HorseRescue 
1/3
FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearling"
FAKE,"-Brenda Wright Allen
1/3
FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling,"
FAKE,"FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, 2 yrs. and 3 yrs. old most are gelded."
FAKE,@LunaLuvgood2020 1/2. I just received this a few minutes ago: FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are b
FAKE,"@LunaLuvgood2020 FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings"
FAKE,"FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them.  FREE and papered. Friend of the deceased is trying to find homes. (757) 337-4878 Barnesville, OH.
 RT"
FAKE,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray Chuck Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens "
FAKE,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray Chuck Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in "
FAKE,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray Chuck Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens "
FAKE,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray Chuck Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens "
FAKE,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray Chuck Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens "
