category,text
FAKE,Six months before the COVID plandemic Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.
FAKE,Gov. of Wisconsin Tony Evers removed the American flag from the Capitol building.
FAKE,Corona Virus claims a black belt. Chuck Norris Dead at 80.
FAKE,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars.
FAKE,A Facebook post shared more than 25000 times says face masks should only be worn by medical professionals or people who have become ill during the coronavirus pandemic.
FAKE,Claim that Sarah Huckabee Sanders tweeted Its odd that the ANTIFA insurgency happened just as COVID-19 loses steam Its odd that COVID-19 happened the moment impeachment failed. Its odd that impeachment happened the moment Russian hoax failed. The Russian hoax happened because Hillary lost? Notice the pattern?
FAKE,The CDC just confirmed a 0.2% death-rate for COVID19.
FAKE,CNBC reported that Coronavirus patients without symptoms arent driving the spread of the virus based on remarks by a WHO official at a press briefing on 8 June 2020.
FAKE,Wearing masks for the coronavirus decreases oxygen intake increases toxin inhalation shuts down immune system increases virus risk scientifically inaccurate effectiveness not studied.
FAKE,The WHO stated that asymptomatic spread of COVID-19 is very rare therefore physical distancing and face masks are not necessary.
FAKE,A Colorado bill is removing exemptions for parents who dont want to vaccinate their children in order to attend school.
FAKE,Facebook posts shared thousands of times claim the coronavirus pandemic is a cover for a Gates Foundation-funded effort to implant microchips when patients noses or throats are swabbed during COVID-19 testing.
FAKE,N95 masks block few if any COVID-19 particles due to their size.
FAKE,Bill Gates coronavirus vaccine developed by Oxford researchers caused all test subjects to get coronavirus.
FAKE,A meme shared thousands of times on Facebook claims people can suffer from reduced oxygen to their blood and brain possibly leading to death if they wear a disposable mask for too long.
FAKE,A report drafted by a scientific panel appointed by Germanys Interior Ministry declaring the COVID-19 pandemic is a global false alarm was leaked by a former employee.
FAKE,Shes just casually carrying a body with 1 hand..? Sure.. More evidence of coronavirus being a complete hoax with props & street theater.
FAKE,A video has been shared thousands of times on social media claiming that circuit boards with COV-19 inscribed on them are being fitted to 5G towers.
FAKE,How many of you are aware that the female governor of Michigan is the niece of George Soros?
FAKE,Wearing a face mask caused a 19-year-old grocery store worker to be hospitalized for an lung infection due to breathing in her own carbon dioxide and bacteria.
FAKE,A study by Bartomeu Payeras i Cifre shows a direct correlation between 5G networks and COVID-19 outbreaks and demonstrates clearly the most likely probability that the COVID-19 hypoxic injuries and hospital admissions are directly related to electromagnetic radiation exposure by 5G networks.
FAKE,According to the CDC so far this year Florida has had 1762 deaths from COVID-19 and 5185 from pneumonia. Average pneumonia deaths in Florida from 2013-2018 for the same time period are 918.
FAKE,Were down near the low end of per capita deaths  Most places are at 60 deaths per 100000. Were at 29.
FAKE,Says the state health secretary says dont go to hospitals or clinics now the tourism secretary says dont recreate.
FAKE,An image shared on social media claims vaccines are dangerous because they contain potassium chloride the chemical used to stop the heart in lethal injections.
FAKE,Italy went against the WHOs law against COVID-19 autopsies and discovered covid is not a virus but a bacterium that clots the blood and reduces the oxygen saturation.
FAKE,You see suicide rates are skyrocketing now in the United States.
FAKE,[U.S. Rep. Conor Lamb] said he would NOT vote for [Nancy Pelosi] for Speaker and did.
FAKE,Autopsies performed in Italy showed that COVID-19 is not pneumonia but a blood clotting disorder (disseminated intravascular coagulation). Doctors have been treating COVID-19 wrongly because ventilators and intensive care units were never needed; COVID-19 should instead be treated with antibiotics anti-inflammatories and anticoagulants.
FAKE,COVID-19 is a bacterium that is easily treated with aspirin or a coagulant.
FAKE,A study of 455 contacts of an asymptomatic carrier showed that none of the 455 were infected. The results prove that asymptomatic people cannot transmit COVID-19 and masks are therefore unnecessary. Some also claim that this shows COVID-19 is not contagious.
FAKE,A photo shows Gov. Gretchen Whitmer on Mackinaw Island today ignoring mask and social distancing rules.
FAKE,President Donald Trump tweeted Some oldies will have to die. Were in Gods hands folks! Liberate America!
FAKE,Dolores Cahill claims in an interview on TheHighWire that there is already a preventive strategy and treatment for COVID-19 through nutrition vitamins and hydroxychloroquine therefore social distancing is unnecessary.
FAKE,A photo shows three men on crosses who feel like theyre being crucified by being required to stay at home.
FAKE,Japanese Nobel laureate Dr. Tasuku Honjo said the new coronavirus was engineered in a Chinese laboratory.
FAKE,Myrtle Beach South Carolina reported 220000 new coronavirus cases in 72 hours.
FAKE,Why did the state do that with COVID patients in nursing homes? Its because the state followed President Trumps CDC guidance.
FAKE,Michigan Gov. Gretchen Whitmers family spent May 20 at her second home breaking her own stay-at-home orders.
FAKE,Top White House coronavirus adviser Dr. Anthony Fauci served on the Clinton Foundations board of directors for 20 years.
FAKE,Michigan governor reopened Traverse City so she could have her daughters open house.
FAKE,The image shows Los Angeles County Department of Public Health Director Dr. Barbara Ferrer looking sickly.
FAKE,People who have received flu vaccines in the past three to five years will probably test positive for COVID-19.
FAKE,Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA.
FAKE,Dr. Anthony Fauci said: as soon as a COVID-19 vaccine is manufactured it must be delivered to healthcare professionals for immediate human injection. Proper studies can be done later.
FAKE,President Donald Trump cancelled the U.S. House bill on contract tracing and expelled WHO.
FAKE,The German government billed China for 130 billion pounds in coronavirus damages.
FAKE,House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment HOAX failed.
FAKE,If you look at the one (hydroxychloroquine) survey the only bad survey they were giving it to people that were in very bad shape. They were very old. Almost dead.
FAKE,The new Dane County lockdown policy (has) effectively killed Badger football hockey and basketball for 2020.
FAKE,A lot of people can get an additional $2400 from the CARES Act and they can do it every month!
FAKE,Claim that President Donald Trump is trying to make $451 billion in Medicare cuts in the middle of a deadly pandemic.
FAKE,The World Health Organization (WHO) said that no vegetarian has contracted COVID-19.
FAKE,Texas and Florida have a balanced budget while California is in debt $54 billion and New York is in debt $6.1 billion.
FAKE,UV-C lamps can kill 99.99% of all bacteria viruses and mold on any surface in ten seconds yet is 100% safe for humans and pets.
FAKE,Children in Oregon may be taken away if their parent or legal guardian tests positive for COVID-19.
FAKE,The video shows people celebrating the end of Saudi Arabias coronavirus lockdown.
FAKE,Dolores Cahill in Computing Forever interview claims that taking vitamins C and D as well as zinc boosts the immune system against COVID-19 that hydroxychloroquine has been proven effective against COVID-19 and that COVID-19 patients who recover are immune for life among others.
FAKE,New evidence shows wearing a face mask can help coronavirus enter the brain and pose more health risk.
FAKE,An article claims that a nearly $50 million United Nations humanitarian aid package to Ecuador is conditional on the South American country legalizing abortions.
FAKE,While California is dying  Gavin (Newsom) is vacationing in Stevensville MT!
FAKE,The flu didnt kill any Americans this year.
FAKE,Says a warning label on a box of disposable masks shows that they are ineffective at protecting against the spread of COVID-19.
FAKE,Ohio Gov. Mike DeWine released 4300 prisoners and is now warning residents of a possible crime wave.
FAKE,Video shows Dr. Anthony Fauci advising the public not to wear face masks to prevent spreading or being infected by the coronavirus.
FAKE,Candace Owens claimed that the U.S. is not losing tons more lives in 2020 compared to 2019 and that the increase [in mortality in 2020 is] virtually non-existent.
FAKE,A Facebook post shared 10000 times claims no Americans died from the flu in 2020 suggesting that the national count of COVID-19 fatalities is exaggerated.
FAKE,The novel coronavirus was man-made.
FAKE,Posts shared thousands of times on social media list a number of adverse health effects linked to wearing face masks.
FAKE,Claim t Dr. Fauci said every American should be microchipped.
FAKE,Italian Parliament Calls For The Arrest of Bill Gates
FAKE,If masks prevent coronavirus governors would have given them to prison inmates instead of releasing them.
FAKE,Hydroxychloroquine cures this virus. It just so happens this is the treatment used for radiation sickness!!
FAKE,A Facebook post shared thousands of times claims the US Centers for Disease Control and Prevention lied about the number of deaths caused by COVID-19 by combining the count with pneumonia and influenza fatalities.
FAKE,Research proves that commercial mouthwash could protect against COVID-19.
FAKE,Telecommunications worker exposed circuit boards being installed in 5G towers bearing markings that read COV-19.
FAKE,A post on Facebook criticizes the effectiveness of face masks in protecting the wearer from COVID-19 the disease caused by the novel coronavirus.
FAKE,Cannabis may stop coronavirus from infecting people study finds.
FAKE,Claims made in the viral video Plandemic include: that the virus was manipulated in a laboratory setting; that hydroxychloroquine is effective against these families of viruses and that wearing a mask activates the virus.
FAKE,The photo shows Microsoft co-founder Bill Gates and top White House coronavirus adviser Dr. Anthony Fauci violating social distancing guidelines.
FAKE,The photo shows former Vice President Joe Biden and Michigan Gov. Gretchen Whitmer violating social distancing guidelines on April 9.
FAKE,The photo shows a letter purportedly from the California Department of Social Services that mandates coronavirus testing for participants of state assistance programs and warns that children may be removed from the household if someone tests positive.
FAKE,Says Nancy Pelosi tried once again to include abortion funding in the latest coronavirus bill.
FAKE,Due to the large number of people who will refuse the forthcoming COVID-19 vaccine because it will include tracking microchips the Gates Foundation is now spending billions to ensure that all medical and dental injections and procedures include the chips.
FAKE,If COVID-19 was a serious illness it would have wiped out the homeless population in the U.S.
FAKE,Vaccines are in direct violation of The Nuremberg Code.
FAKE,Anthony Fauci was on the Clinton Foundation board for 20 years and currently serves on Gates Foundation.
FAKE,Wisconsin Governor Tony Evers administration deemed dentists non-essential.
FAKE,$100B contact tracing bill is about controlling/tracking population not about coronavirus.
FAKE,United States the only country on Earth that is protesting being on lockdown amid the coronavirus outbreak.
FAKE,The U.S. is the only country on earth that is protesting being locked down.
FAKE,Police violently forced a family from their home in the U.S. in handcuffs because they were in violation of House Resolution 6666.
FAKE,Clearly the Obama administration did not leave any kind of game plan for something like this.
FAKE,The video shows the bodies of deceased COVID-19 victims washing ashore after some countries dumped them in the sea.
FAKE,White South Africans have been banned from receiving government aid during the coronavirus pandemic.
FAKE,President Donald Trump implemented a travel ban that just didnt work 400000 people got in from those countries that were subject to the restrictions.
FAKE,Vice President Mike Pence was caught on a hot mic delivering empty boxes of personal protective equipment (PPE) to a Virginia health care center.
FAKE,President Trump posted a tweet blaming President Obama for failing to prepare him for a pandemic and celebrating that there are still more people alive than dead.
FAKE,An article that has been widely shared on social media warns healthy people against wearing face masks during the COVID-19 pandemic citing alleged risks
FAKE,Plandemic  a slickly-edited 26-minute interview with a discredited researcher  has been widely shared on social media.
FAKE,A U.S. House bill would give government the power to forcibly take your family members from your home and quarantine them.
FAKE,Senate Majority leader Mitch Connell said the Obama administration left no game plan for a pandemic.
FAKE,Autopsies prove that COVID-19 is a blood clot not pneumonia and ought to be fought with antibiotics and the whole world has been wrong in treating the so-called pandemic.
FAKE,Germany and the United States are the two best in deaths per 100000 people which frankly to me thats perhaps the most important number there is.
FAKE,Nancy Pelosi said Congress shall not vote remotely because it is not secure! while also saying that Americans should all vote for president by mail!
FAKE,Dr. Anthony Fauci is pushing remdesivir as a potential COVID-19 treatment drug because he invented it with Bill Gates and they stand to profit from it.
FAKE,Barack Obama is the first ex-president to ever speak against his successor.
FAKE,This is what Bill Gates and George Soros want to do secretly stick you with a chip while testing you for the coronavirus the Dems have a bill on the House floor ready to vote on it to require this.
FAKE,House Resolution 6666 includes billions of dollars to fund forced quarantining for Americans who test positive for COVID-19.
FAKE,Under an 1866 Supreme Court ruling stay-at-home orders are illegal in the United States and can be disregarded with impunity.
FAKE,Guess what [children are] not at risk unless they have an underlying medical issue.
FAKE,American Vice-President Mike Pence was caught on a hot mic delivering empty boxes of PPE to a nursing home and pretended they were heavy.
FAKE,President Trump sent out a tweet that included the phrase Oldies will have to die in connection with lifting coronavirus restrictions.
FAKE,Australias COVIDSafe app tracks users locations.
FAKE,Madagascar has found a coronavirus medicine that can wipe out the virus at any stage within a period of six days.
FAKE,A video shows a Maasai tribe member in Kenya whipping people who violate the countrys curfew during the coronavirus pandemic.
FAKE,Says wearing face masks is more harmful to your health than going without one.
FAKE,The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.
FAKE,A card claiming to exempt the holder from wearing a face mask in public the real deal sanctioned by the government.
FAKE,U.S. Vice President Mike Pence delivered empty boxes of PPE to a hospital as a publicity stunt.
FAKE,Ventura County public health director say that the California county will be forcibly moving people infected with COVID-19 out of their homes into quarantine.
FAKE,Since the reopening of (the state of Georgia) weve seen our COVID rate skyrocket by 40%.
FAKE,Jimmy Kimmel tweeted a video which said VP Mike Pence carried empty PPE boxes.
FAKE,Dr. Fauci sat on Microsofts board of directors.
FAKE,The CDC has recommended mail in voting. Thats what this whole pandemic is about: the election!.
FAKE,States like New York Illinois and California have been vocal in their demands for funding to bail out their pension systems which were failing long before the COVID-19 outbreak and other programs that arent related to this crisis.
FAKE,A widely-circulated image claims to reveal the ingredients contained in this years flu shots. The alleged ingredients include mercury antifreeze phenol animal blood animal viruses and formaldehyde.
FAKE,The origin of the novel coronavirus was manipulated contain coronaviruses and masks can reinfect wearers.
FAKE,Gates Foundation stands to make nearly 31.5 billion on a coronavirus vaccine in U.K.
FAKE,A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.
FAKE,$3 trillion for federal coronavirus stimulus packages is being borrowed basically from China.
FAKE,Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.
FAKE,Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.
FAKE,Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam Iraq and Afghanistan combined
FAKE,For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.
FAKE,Trump bailed out Wall Street but not Main Street.
FAKE,Models projecting COVID-19 deaths are talking about without mitigation.
FAKE,Plandemic vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.
FAKE,Trump campaign video suggesting Trumps travel restrictions on China saved 2 million lives.
FAKE,A post shared more than 160000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants digital tattoos to check who has been tested and asks if it would be like holocaust victims have.
FAKE,The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.
FAKE,A photo shows Proud Boys member Rob Cantrall at a recent Michigan protest.
FAKE,There was no real scientific basis for believing that social distancing would be necessary since it had never been studied.
FAKE,Regarding the risks of coronavirus transmission on an airplane Its as safe as an environment as youre going to find.
FAKE,Trump: Medically we had empty cupboards. The cupboards  I say the cupboards were empty.
FAKE,Central Park hospital tents housed thousands of abused children released from underground captivity.
FAKE,Wearing face masks can cause carbon dioxide toxicity; can weaken immune system.
FAKE,Joe Biden has written a letter of apology for calling Trumps travel restrictions from China xenophobic.
FAKE,Posts on social media claim the US Centers for Disease Control and Prevention (CDC) has revised down its death toll for COVID-19.
FAKE,CDC suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.
FAKE,Gas is under $1 in 13 states but $2.27 in Pennsylvania because of the governor.
FAKE,93% of the (COVID-19) cases in the state of Illinois have come from Chicago.
FAKE,Under the mayors COVID-19 order Kansas City churchgoers must register with the government.
FAKE,The CARES Act was introduced in January 2019 which proves the COVID-19 pandemic was planned in advance.
FAKE,Social media users have shared a photo that claims to show a Center for Global Human Population Reduction affiliated with the Bill & Melinda Gates Foundation.
FAKE,COVID-19 has infected more meatpackers in the U.S. than health care workers.
FAKE,Kentucky teachers will conduct in-home bedroom inspections during the week of April 27 for their kindergarten through eighth grade students.
FAKE,The photo shows a packed beach in Bloemfontein South Africa during the countrys coronavirus lockdown.
FAKE,Pennsylvanias governor breaking his own social distancing rules in a photo.
FAKE,Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.
FAKE,Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.
FAKE,People should ignore guidelines to wear masks especially since the government doesnt advise mask wearing for tuberulosis.
FAKE,The White House is selling coins commemorating the COVID-19 pandemic.
FAKE,Madagascar does not have any cases of the coronavirus
FAKE,An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people citing an interview he gave.
FAKE,South African President Cyril Ramaphosa asked all foreigners to leave the country by June 21 in response to the spread of COVID-19.
FAKE,The video shows the FBI seizing coronavirus-infected face masks sent from China.
FAKE,The post contains a COVID-19 conspiracy theory written by former South Carolina Rep. Trey Gowdy.
FAKE,The photo shows bedding and food aid packages distributed in Rwanda during the coronavirus pandemic
FAKE,Georgia Gov. Brian Kemp mandates restaurants reopen.
FAKE,Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval teachers will inspect the bedroom of each student currently enrolled in K-8.
FAKE,CDC does not recommend wearing masks.
FAKE,President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.
FAKE,Dr. Elisa Granato one of the first volunteers to receive a potential COVID-19 vaccine in the U.K. has died.
FAKE,Walmart Amazon Kroger Target and Costco have not had any reported (coronavirus) cases in the news.
FAKE,The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.
FAKE,News outlets are misusing a boys image to report the same child died of COVID-19 in three different countries.
FAKE,Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China
FAKE,French health care workers are putting on defective Chinese-made protective gowns.
FAKE,Mosquitoes can spread COVID-19 from person to person.
FAKE,Donald Trumps claim that the USA had more testing than all other countries combined.
FAKE,So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.
FAKE,Walmart Kroger Amazon Target and Costco had no reported cases of coronavirus in the news.
FAKE,Young people have a greater chance of being killed by the HPV vaccine than COVID-19.
FAKE,Sign outside the Bill & Melinda Gates Foundation says Center for Global Human Population Reduction.
FAKE,Coronavirus mortality rate been proven to be 0.03%.
FAKE,Walmart Amazon Kroger Target and Costco stores  while staying open during the COVID-19 pandemic  have not had any reported cases of employees contracting the coronavirus.
FAKE,Thousands of doctors say hydroxychloroquine cures coronavirus.
FAKE,Children dont seem to be getting this virus.
FAKE,Says Dr. Anthony Faucis name appears on 4 U.S. patents for a key glycoprotein used to create the current COVID-19 epidemic.
FAKE,Says if youre refused service at a store for not wearing a mask call the department of health and report the store. Masks are suggested not required.
FAKE,Michigan Gov. Gretchen Whitmer has just been stripped of her emergency coronavirus powers by her state legislature.
FAKE,Weve tested more than every country combined.
FAKE,The CDC recommends that only people with COVID-19 symptoms should wear masks.
FAKE,Dr. Anthony Fauci has known for 15 years that chloroquine and  hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.
FAKE,The (corona)virus just isnt nearly as deadly as we thought it was.
FAKE,All Missouri businesses can open Monday May 4 under our new Order as long as new guidelines are followed.
FAKE,A 2005 NIH study shows that Fauci already knew of chloroquines effectiveness against coronaviruses including SARS-CoV-2.
FAKE,Dr. Anthony Fauci disappeared at the end of April because he had illegally sent $3.7 million to a virology lab in Wuhan China.
FAKE,Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.
FAKE,If you have had a flu shot in the last 3-5 years you will probably test positive for COVID-19.
FAKE,Late herbalist known as Dr. Sebi was correct in saying viruses dont exist.
FAKE,Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?
FAKE,The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the worlds largest 10 cities.
FAKE,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.
FAKE,Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.
FAKE,A Facebook post shared more than 29000 times claims people in Pennsylvania who do not wear a face mask in public during the novel coronavirus pandemic risk a $500 fine and up to six months in jail.
FAKE,Graphics shared thousands of times on social media claim to show the exact probability of COVID-19 carriers spreading the disease if they or another person wears a mask.
FAKE,Elisa Granato the first volunteer in the first Europe human trial of a COVID-19 vaccine has died.
FAKE,First volunteer in UK coronavirus vaccine trial has died.
FAKE,A volunteer for Oxford coronavirus vaccine died.
FAKE,Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.
FAKE,Black cats in Vietnam are being killed and consumed as a COVID-19 cure.
FAKE,Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today Thom Tillis agreed.
FAKE,Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.
FAKE,Exposure of blood to ultraviolet light rids the body of coronavirus.
FAKE,Half the workforce in the country may have just been idled by coronavirus.
FAKE,Weve still had more deaths to the flu this year than weve had COVID-19.
FAKE,Two physicians in Bakersfield California claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.
FAKE,North Carolinas health department is telling hospitals that if they decide to do elective surgeries they wont be eligible to receive (protective equipment) from the state.
FAKE,Smoking may protect against COVID-19; scientists believe nicotine might protect against coronavirus.
FAKE,U.S sent 100000 military forces to South China Sea in a move to increase its presence in the region against the backdrop of the coronavirus pandemic.
FAKE,President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.
FAKE,November 2019 job listing for a quarantine advisor at the Centers for Disease Control and Prevention prove the government knew the COVID-19 would hit United States.
FAKE,Mosques are allowed to stay open during pandemic in the United States but churches are not.
FAKE,Trump and McConnell are blocking stimulus checks for Americans married to immigrants.
FAKE,President Barack Obama signed the medical appliance tax bill that forced companies to outsource manufacturing of masks gowns gloves and ventilaors [sic] to China Europe and Russia to avoid the tax.
FAKE,Its not the coronavirus thats killing people. It is the economy.
FAKE,President Trump just announced that the biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!
FAKE,Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.
FAKE,The existence of a canine coronavirus vaccine casts doubt on statements that there isnt one for humans.
FAKE,People defying stay-at-home order fill Arizona beaches.
FAKE,Mosquitoes can transfer COVID-19 from person to person.
FAKE,If you paid rent in March or April in the United States they got to give you your money back.
FAKE,Pennsylvania House of Representatives approved funding for COVID-19 in June 2019 proving that the pandemic was pre-planned.
FAKE,A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.
FAKE,Trey Gowdy said coronavirus shutdowns were suspicious and overblown.
FAKE,All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.
FAKE,U.S. House Speaker Nancy Pelosi was in Wuhan China in time to release the novel coronavirus and sabotage the U.S.-China trade deal.
FAKE,U.S. House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment proceedings against President Trump ended.
FAKE,Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.
